[13.06.2017 | 22:41:06] D?RK DEVS   -   Developer Community Server [307084334198816769] || ger-general [308007834807697408] @Lord Nightcore [315499915851857922] :   kk
[13.06.2017 | 22:41:54] D?RK DEVS   -   Developer Community Server [307084334198816769] || support [307088595099975680] @Rise Of Chaos [209686482900746242] :   @?  ???  (zekro) can u help me with this problem ?
[13.06.2017 | 22:43:31] D?RK DEVS   -   Developer Community Server [307084334198816769] || support [307088595099975680] @Lord Nightcore [315499915851857922] :   im so sorry
[13.06.2017 | 22:55:19] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   !mentioned channel
[13.06.2017 | 22:55:25] DÎ›RK DEVS   -   Developer Community Server [307084334198816769] || ger-dev [321779890011766785] @AveronTV [170815084271108096] :   Wo finde ich in Intellji meine Projekte also Ordner
[13.06.2017 | 22:55:48] DÎ›RK DEVS   -   Developer Community Server [307084334198816769] || ger-general [308007834807697408] @Alala [277179540764360714] :   talk 1
[13.06.2017 | 22:55:49] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   !mentioned global
[13.06.2017 | 22:56:30] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   !mentioned channel
[13.06.2017 | 22:56:37] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   !mentioned channel
[13.06.2017 | 22:56:37] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   a
[13.06.2017 | 22:58:02] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   !mentioned channel
[13.06.2017 | 22:58:03] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   d
[13.06.2017 | 22:58:04] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   da
[13.06.2017 | 22:58:05] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   sad
[13.06.2017 | 22:58:06] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   das
[13.06.2017 | 22:58:06] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   asd
[13.06.2017 | 22:58:07] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   sda
[13.06.2017 | 22:58:08] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   sda
[13.06.2017 | 22:58:20] Testserver [285562876561981441] || general [285562876561981441] @Annondir [285510544532832258] :   !messages global
[13.06.2017 | 22:58:40] DÎ›RK DEVS   -   Developer Community Server [307084334198816769] || ger-general [308007834807697408] @AveronTV [170815084271108096] :   ?
